Iteração,MSE_Treino,MSE_Validação
699,0.17763120425417744,0.17951187918535835
700,0.1772999505864007,0.1791834819866854
701,0.17696783603678481,0.1788541958599621
702,0.17663486516564986,0.1785240249671314
703,0.17630104260486223,0.17819297354102864
704,0.1759663730578304,0.17786104588543267
705,0.17563086129948863,0.1775282463751048
706,0.17529451217626946,0.17719457945581893
707,0.17495733060606533,0.1768600496443786
708,0.17461932157817667,0.17652466152862453
709,0.17428049015325095,0.17618841976742947
710,0.17394084146320712,0.17585132909068443
711,0.17360038071114783,0.17551339429927065
712,0.17325911317126272,0.17517462026502092
713,0.17291704418871603,0.17483501193067236
714,0.1725741791795231,0.17449457430980125
715,0.1722305236304145,0.1741533124867519
716,0.1718860830986884,0.17381123161655193
717,0.17154086321204814,0.17346833692481325
718,0.17119486966843017,0.17312463370762426
719,0.17084810823581534,0.17278012733142756
720,0.17050058475203192,0.17243482323288778
721,0.1701523051245416,0.17208872691874313
722,0.16980327533021491,0.17174184396564957
723,0.1694535014150941,0.17139418002000875
724,0.1691029894941386,0.17104574079778448
725,0.16875174575096472,0.17069653208430702
726,0.16839977643756443,0.17034655973406446
727,0.16804708787401643,0.16999582967048135
728,0.16769368644818156,0.16964434788568333
729,0.16733957861538434,0.1692921204402517
730,0.16698477089808358,0.16893915346296215
731,0.16662926988552715,0.16858545315051127
732,0.16627308223339432,0.16823102576723262
733,0.16591621466342463,0.16787587764479447
734,0.16555867396303364,0.16752001518189064
735,0.16520046698491445,0.1671634448439127
736,0.1648416006466266,0.16680617316261295
737,0.16448208193017042,0.16644820673575206
738,0.1641219178815491,0.1660895522267344
739,0.16376111561031614,0.16573021636422874
740,0.16339968228911028,0.16537020594177934
741,0.163037625153176,0.16500952781739822
742,0.16267495149987213,0.16464818891314986
743,0.16231166868816516,0.16428619621471835
744,0.16194778413810948,0.16392355677096354
745,0.16158330533031673,0.1635602776934636
746,0.16121823980540778,0.1631963661560435
747,0.16085259516345493,0.16283182939429158
748,0.16048637906340807,0.162466674705062
749,0.16011959922251134,0.16210090944596373
750,0.1597522634157021,0.1617345410348379
751,0.15938437947499975,0.1613675769492204
752,0.1590159552888807,0.16100002472579275
753,0.1586469988016425,0.160631891959818
754,0.15827751801274972,0.16026318630456687
755,0.15790752097617342,0.159893915470728
756,0.15753701579971352,0.15952408722580652
757,0.15716601064431082,0.15915370939351026
758,0.15679451372334544,0.15878278985312208
759,0.15642253330192263,0.1584113365388617
760,0.1560500776961477,0.15803935743923134
761,0.15567715527238735,0.15766686059635315
762,0.1553037744465203,0.15729385410529145
763,0.15492994368317306,0.15692034611336309
764,0.15455567149494812,0.1565463448194368
765,0.15418096644163784,0.15617185847321904
766,0.15380583712942514,0.1557968953745283
767,0.1534302922100776,0.15542146387255834
768,0.15305434038012564,0.15504557236512886
769,0.15267799038003232,0.15466922929792443
770,0.15230125099335023,0.15429244316372265
771,0.1519241310458698,0.15391522250161
772,0.15154663940475552,0.1535375758961885
773,0.1511687849776706,0.15315951197676697
774,0.15079057671189403,0.15278103941654797
775,0.150412023593426,0.15240216693179667
776,0.1500331346460825,0.1520229032810051
777,0.14965391893058216,0.151643257264042
778,0.14927438554362196,0.15126323772129419
779,0.1488945436169438,0.15088285353279846
780,0.14851440231639296,0.15050211361736043
781,0.14813397084096652,0.15012102693166857
782,0.14775325842185347,0.14973960246939286
783,0.147372274321465,0.14935784926027873
784,0.14699102783245935,0.14897577636923
785,0.1466095282767554,0.14859339289538195
786,0.14622778500454042,0.1482107079711672
787,0.14584580739326974,0.14782773076137184
788,0.1454636048466571,0.14744447046218428
789,0.1450811867936622,0.14706093630023387
790,0.14469856268746578,0.14667713753162487
791,0.14431574200444303,0.14629308344095848
792,0.14393273424312644,0.14590878334035087
793,0.14354954892316524,0.14552424656844326
794,0.143166195584278,0.145139482489402
795,0.14278268378519876,0.14475450049191652
796,0.14239902310261957,0.1443693099881866
797,0.14201522313012438,0.1439839204129055
798,0.14163129347712275,0.14359834122223705
799,0.14124724376777512,0.14321258189278455
800,0.1408630836399152,0.1428266519205576
801,0.14047882274396767,0.14244056081993062
802,0.1400944707418634,0.14205431812259767
803,0.13971003730594841,0.1416679333765218
804,0.13932553211789336,0.14128141614488032
805,0.13894096486759525,0.14089477600500602
806,0.13855634525208177,0.14050802254732253
807,0.13817168297440827,0.14012116537427838
808,0.13778698774255563,0.1397342140992758
809,0.13740226926832474,0.13934717834559737
810,0.13701753726623123,0.13896006774532804
811,0.13663280145239584,0.13857289193827593
812,0.13624807154343724,0.13818566057089143
813,0.1358633572553608,0.13779838329518104
814,0.13547866830245006,0.13741106976762268
815,0.135094014396155,0.1370237296480777
816,0.13470940524398317,0.13663637259870137
817,0.13432485054838966,0.13624900828285336
818,0.13394036000566753,0.1358616463640069
819,0.1335559433048408,0.13547429650465753
820,0.13317161012655734,0.13508696836523096
821,0.13278737014198352,0.13469967160299282
822,0.13240323301170198,0.13431241587095696
823,0.13201920838460904,0.13392521081679498
824,0.13163530589681807,0.13353806608174787
825,0.13125153517056226,0.13315099129953661
826,0.1308679058131022,0.1327639960952763
827,0.13048442741563684,0.13237709008439122
828,0.13010110955221668,0.13199028287153183
829,0.1297179617786636,0.13160358404949496
830,0.12933499363149054,0.1312170031981455
831,0.12895221462683068,0.13083054988334164
832,0.12856963425936643,0.13044423365586383
833,0.12818726200126832,0.13005806405034637
834,0.12780510730113465,0.12967205058421222
835,0.12742317958293942,0.1292862027566144
836,0.12704148824498593,0.1289005300473785
837,0.1266600426588645,0.12851504191595137
838,0.12627885216841922,0.12812974780035563
839,0.12589792608871994,0.12774465711614696
840,0.12551727370504048,0.1273597792553785
841,0.12513690427184554,0.12697512358557078
842,0.12475682701178346,0.12659069944868612
843,0.12437705111468814,0.12620651616011158
844,0.12399758573658734,0.12582258300764554
845,0.12361843999872016,0.12543890925049397
846,0.12323962298656325,0.12505550411827052
847,0.12286114374886296,0.12467237681000665
848,0.12248301129668066,0.1242895364931664
849,0.12210523460244324,0.12390699230267217
850,0.12172782259900515,0.12352475333993436
851,0.12135078417871886,0.12314282867189301
852,0.12097412819251581,0.12276122733006459
853,0.12059786344899634,0.1223799583095995
854,0.1202219987135311,0.1219990305683484
855,0.11984654270737187,0.12161845302593577
856,0.1194715041067734,0.12123823456284358
857,0.1190968915421246,0.12085838401950597
858,0.11872271359709399,0.12047891019541102
859,0.11834897880778215,0.12009982184821424
860,0.117975695661889,0.11972112769286151
861,0.11760287259789001,0.11934283640072166
862,0.11723051800422576,0.11896495659873066
863,0.11685864021850273,0.11858749686854633
864,0.11648724752670629,0.11821046574571159
865,0.11611634816242496,0.11783387171883353
866,0.11574595030608835,0.11745772322876728
867,0.1153760620842168,0.11708202866781732
868,0.1150066915686832,0.11670679637894607
869,0.11463784677598905,0.11633203465499606
870,0.11426953566655153,0.11595775173792384
871,0.11390176614400484,0.11558395581804441
872,0.11353454605451424,0.11521065503328995
873,0.11316788318610341,0.11483785746847944
874,0.11280178526799438,0.1144655711545997
875,0.11243625996996334,0.11409380406810224
876,0.11207131490170633,0.11372256413020816
877,0.11170695761222176,0.11335185920623078
878,0.11134319558920511,0.11298169710490577
879,0.11098003625845738,0.11261208557773934
880,0.11061748698330867,0.11224303231836608
881,0.11025555506405407,0.11187454496192137
882,0.109894247737405,0.1115066310844264
883,0.10953357217595325,0.11113929820218704
884,0.10917353548765128,0.11077255377120651
885,0.10881414471530385,0.1104064051866099
886,0.10845540683607677,0.11004085978208364
887,0.10809732876101764,0.10967592482932964
888,0.10773991733459258,0.10931160753752941
889,0.10738317933423648,0.10894791505282637
890,0.10702712146991783,0.10858485445781844
891,0.10667175038371716,0.10822243277106691
892,0.10631707264942164,0.10786065694661755
893,0.10596309477213296,0.1074995338735367
894,0.10560982318788918,0.10713907037546011
895,0.1052572642633018,0.10677927321015748
896,0.10490542429520709,0.10642014906910917
897,0.10455430951033233,0.10606170457709838
898,0.1042039260649746,0.10570394629181631
899,0.10385428004469636,0.1053468807034819
900,0.10350537746403346,0.10499051423447478
901,0.10315722426621857,0.10463485323898422
902,0.10280982632291832,0.10427990400266895
903,0.10246318943398516,0.10392567274233389
904,0.1021173193272226,0.10357216560561969
905,0.1017722216581651,0.10321938867070495
906,0.10142790200987264,0.10286734794602485
907,0.10108436589273775,0.1025160493700018
908,0.10074161874430823,0.10216549881079025
909,0.10039966592912228,0.10181570206603559
910,0.10005851273855862,0.10146666486264691
911,0.0997181643906991,0.10111839285658311
912,0.09937862603020681,0.1007708916326524
913,0.09903990272821535,0.10042416670432637
914,0.09870199948223383,0.10007822351356588
915,0.09836492121606377,0.09973306743066242
916,0.09802867277973003,0.09938870375409069
917,0.09769325894942478,0.09904513771037703
918,0.09735868442746402,0.0987023744539782
919,0.09702495384225851,0.09836041906717517
920,0.09669207174829561,0.09801927655997973
921,0.09636004262613537,0.09767895187005318
922,0.09602887088241945,0.09733944986263846
923,0.09569856084989009,0.09700077533050609
924,0.09536911678742559,0.09666293299390963
925,0.09504054288008389,0.09632592750055709
926,0.0947128432391615,0.09598976342559357
927,0.09438602190226258,0.09565444527159485
928,0.0940600828333798,0.09531997746857503
929,0.09373502992298934,0.0949863643740055
930,0.09341086698815387,0.09465361027284587
931,0.09308759777264024,0.09432171937758714
932,0.09276522594704684,0.09399069582830519
933,0.09244375510894179,0.09366054369272828
934,0.09212318878301376,0.09333126696631361
935,0.09180353042123189,0.09300286957233686
936,0.0914847834030181,0.09267535536199155
937,0.09116695103542831,0.09234872811450115
938,0.09085003655334578,0.09202299153724022
939,0.09053404311968283,0.09169814926586783
940,0.09021897382559471,0.09137420486447084
941,0.0899048316907019,0.09105116182571778
942,0.0895916196633224,0.09072902357102303
943,0.08927934062071456,0.09040779345072165
944,0.08896799736932828,0.0900874747442532
945,0.08865759264506569,0.08976807066035689
946,0.08834812911355229,0.08944958433727489
947,0.08803960937041476,0.08913201884296693
948,0.08773203594156936,0.08881537717533246
949,0.08742541128351816,0.08849966226244352
950,0.08711973778365413,0.08818487696278601
951,0.08681501776057389,0.08787102406551009
952,0.0865112534644001,0.08755810629069007
953,0.08620844707710877,0.08724612628959082
954,0.08590660071286835,0.08693508664494522
955,0.08560571641838234,0.08662498987123855
956,0.08530579617324303,0.08631583841500087
957,0.08500684189029005,0.08600763465510794
958,0.08470885541597628,0.08570038090308976
959,0.08441183853074155,0.08539407940344665
960,0.08411579294939354,0.08508873233397311
961,0.08382072032149224,0.08478434180608868
962,0.08352662223174546,0.084480909865176
963,0.08323350020040649,0.08417843849092628
964,0.08294135568367934,0.0838769295976907
965,0.08265019007413087,0.0835763850348398
966,0.0823600047011073,0.08327680658712805
967,0.08207080083115617,0.08297819597506562
968,0.08178257966845487,0.08268055485529592
969,0.08149534235524368,0.08238388482097954
970,0.0812090899722635,0.08208818740218349
971,0.0809238235391995,0.08179346406627662
972,0.0806395440151279,0.08149971621833027
973,0.08035625229896967,0.08120694520152463
974,0.08007394922994579,0.08091515229755977
975,0.0797926355880396,0.08062433872707242
976,0.07951231209446087,0.08033450565005698
977,0.07923297941211513,0.08004565416629136
978,0.07895463814607633,0.07975778531576815
979,0.07867728884406334,0.07947090007912935
980,0.07840093199691957,0.07918499937810543
981,0.07812556803909593,0.07890008407595935
982,0.07785119734913784,0.0786161549779333
983,0.07757782025017355,0.07833321283170014
984,0.07730543701040649,0.0780512583278187
985,0.0770340478436104,0.07777029210019146
986,0.07676365290962592,0.07749031472652623
987,0.0764942523148613,0.07721132672880185
988,0.0762258461127936,0.07693332857373555
989,0.07595843430447315,0.07665632067325442
990,0.07569201683902956,0.07638030338496862
991,0.0754265936141798,0.07610527701264752
992,0.07516216447673753,0.07583124180669981
993,0.07489872922312452,0.07555819796465361
994,0.07463628759988332,0.07528614563164053
995,0.07437483930419125,0.07501508490088071
996,0.0741143839843753,0.0747450158141712
997,0.07385492124042876,0.07447593836237446
998,0.07359645062452749,0.07420785248590973
999,0.07333897164154843,0.07394075807524629
1000,0.0730824837495886,0.07367465497139676
1001,0.07282698636048306,0.07340954296641292
1002,0.07257247884032529,0.0731454218038822
1003,0.07231896050998683,0.0728822911794255
1004,0.07206643064563749,0.07262015074119535
1005,0.07181488847926516,0.07235900009037656
1006,0.07156433319919638,0.07209883878168491
1007,0.07131476395061591,0.07183966632386907
1008,0.0710661798360872,0.07158148218021204
1009,0.0708185799160708,0.07132428576903138
1010,0.07057196320944466,0.07106807646418338
1011,0.07032632869402086,0.07081285359556291
1012,0.07008167530706506,0.0705586164496074
1013,0.06983800194581255,0.07030536426979798
1014,0.06959530746798501,0.07005309625716197
1015,0.06935359069230523,0.06980181157077449
1016,0.06911285039901176,0.06955150932825957
1017,0.06887308533037198,0.06930218860629186
1018,0.06863429419119357,0.06905384844109587
1019,0.06839647564933596,0.06880648782894741
1020,0.06815962833621908,0.06856010572667101
1021,0.06792375084733071,0.0683147010521393
1022,0.067688841742734,0.06807027268476967
1023,0.0674548995475708,0.06782681946602158
1024,0.06722192275256522,0.06758434019989087
1025,0.06698990981452516,0.06734283365340435
1026,0.06675885915684056,0.06710229855711268
1027,0.06652876916998209,0.0668627336055821
1028,0.06629963821199555,0.06662413745788473
1029,0.06607146460899614,0.06638650873808707
1030,0.0658442466556592,0.06614984603573748
1031,0.06561798261570917,0.06591414790635144
1032,0.06539267072240693,0.06567941287189602
1033,0.0651683091790344,0.06544563942127181
1034,0.0649448961593759,0.06521282601079284
1035,0.06472242980819903,0.06498097106466673
1036,0.06450090824173126,0.06475007297546877
1037,0.06428032954813506,0.0645201301046186
1038,0.06406069178797956,0.0642911407828515
1039,0.06384199299471117,0.0640631033106898
1040,0.06362423117511941,0.06383601595891013
1041,0.06340740430980177,0.0636098769690098
1042,0.0631915103536246,0.06338468455367051
1043,0.06297654723618235,0.06316043689721987
1044,0.06276251286225262,0.0629371321560898
1045,0.06254940511224961,0.06271476845927379
1046,0.062337221842673526,0.06249334390878029
1047,0.062125960886558036,0.062272856580085065
1048,0.061915620053913524,0.06205330452257905
1049,0.06170619713216859,0.06183468576001551
1050,0.061497689886607844,0.06161699829095355
1051,0.06129009606080584,0.061400240089199185
1052,0.06108341337705962,0.06118440910424296
1053,0.06087763953681659,0.060969503261696104
1054,0.06067277222109971,0.060755520463723164
1055,0.06046880909092941,0.060542458589471417
1056,0.06026574778774281,0.060330315495498256
1057,0.06006358593380848,0.06011908901619496
1058,0.05986232113263934,0.05990877696420817
1059,0.05966195096940052,0.05969937713085717
1060,0.059462473011315846,0.05949088728655039
1061,0.059263884808069725,0.059283305181196344
1062,0.05906618389220524,0.059076628544613284
1063,0.058869367779520586,0.05887085508693526
1064,0.05867343396946046,0.05866598249901476
1065,0.05847837994550451,0.05846200845282316
1066,0.058284203175553086,0.05825893060184635
1067,0.058090901112308496,0.05805674658147958
1068,0.05789847119365307,0.057855454009416905
1069,0.057706910843024435,0.05765505048603865
1070,0.05751621746978646,0.05745553359479557
1071,0.05732638846959748,0.05725690090258939
1072,0.05713742122477407,0.05705914996015057
1073,0.05694931310465236,0.05686227830241234
1074,0.05676206146594529,0.05666628344888243
1075,0.056575663653096527,0.056471162904009664
1076,0.05639011699863046,0.05627691415754963
1077,0.056205418823499366,0.056083534684925454
1078,0.0560215664374268,0.055891021947585606
1079,0.05583855713924732,0.055699373393358786
1080,0.05565638821724257,0.05550858645680527
1081,0.05547505694947448,0.05531865855956467
1082,0.05529456060411457,0.055129587110700894
1083,0.0551148964397692,0.054941369507043855
1084,0.054936061705802876,0.054754003133526775
1085,0.05475805364265598,0.05456748536352144
1086,0.05458086948216056,0.05438181355916984
1087,0.05440450644785254,0.05419698507171187
1088,0.05422896175527947,0.05401299724181029
1089,0.05405423261230581,0.05382984739987229
1090,0.05388031621941434,0.05364753286636759
1091,0.05370720977000397,0.053466050952143226
1092,0.053534910450684245,0.053285398958735256
1093,0.053363415441566635,0.05310557417867654
1094,0.053192721916552096,0.052926573895802395
1095,0.05302282704361543,0.05274839538555178
1096,0.05285372798508582,0.05257103591526515
1097,0.052685421897924654,0.05239449274448042
1098,0.05251790593399948,0.05221876312522446
1099,0.05235117724035483,0.05204384430230104
1100,0.052185232959479085,0.05186973351357671
1101,0.052020070229569046,0.05169642799026246
1102,0.05185568618479056,0.051523924957192505
1103,0.051692077955535466,0.05135222163309976
1104,0.05152924266867594,0.05118131523088819
1105,0.051367177447815646,0.05101120295790177
1106,0.051205879413536576,0.05084188201619035
1107,0.05104534568364382,0.05067334960277246
1108,0.05088557337340663,0.05050560290989462
1109,0.05072655959579554,0.05033863912528769
1110,0.05056830146171814,0.050172455432419896
1111,0.050410796080249384,0.05000704901074714
1112,0.050254040558860916,0.049842417035959964
1113,0.05009803200364536,0.04967855668022679
1114,0.049942767519538515,0.04951546511243497
1115,0.04978824421053897,0.04935313949842872
1116,0.049634459179922825,0.049191577001242784
1117,0.049481409530457064,0.04903077478133456
1118,0.049329092364609174,0.04887072999681264
1119,0.04917750478475385,0.04871143980366172
1120,0.04902664389337637,0.04855290135596533
1121,0.04887650679327341,0.04839511180612544
1122,0.04872709058775103,0.04823806830507836
1123,0.04857839238081885,0.04808176800250898
1124,0.0484304092773823,0.04792620804706067
1125,0.04828313838343119,0.04777138558654307
1126,0.04813657680622586,0.04761729776813737
1127,0.04799072165448058,0.04746394173859778
1128,0.04784557003854344,0.04731131464445039
1129,0.047701119070574075,0.047159413632189624
1130,0.047557365864718155,0.04700823584847124
1131,0.04741430753727939,0.04685777844030342
1132,0.047271941206888976,0.04670803855523435
1133,0.04713026399467143,0.04655901334153638
1134,0.04698927302440854,0.0464106999483895
1135,0.04684896542270043,0.046263095526060075
1136,0.046709338319124,0.046116197226077855
1137,0.04657038884638832,0.04597000220141016
1138,0.04643211414048777,0.04582450760663288
1139,0.046294511340852634,0.04567971059809976
1140,0.04615757759049695,0.04553560833410864
1141,0.046021310036163686,0.04539219797506421
1142,0.045885705828467745,0.04524947668363996
1143,0.04575076212203615,0.045107441624935726
1144,0.045616476075645646,0.04496608996663426
1145,0.04548284485235858,0.04482541887915385
1146,0.04534986561965512,0.044685425535799884
1147,0.04521753554956403,0.04454610711291232
1148,0.045085851818791024,0.04440746079001223
1149,0.0449548116088437,0.04426948374994503
1150,0.04482441210615578,0.0441321731790213
1151,0.04469465050220763,0.04399552626715582
1152,0.044565523993644794,0.043859540208002847
1153,0.044437029782394936,0.04372421219909117
1154,0.04430916507578149,0.04358953944195479
1155,0.04418192708663604,0.04345551914226248
1156,0.044055313033407616,0.04332214850994458
1157,0.04392932014027061,0.04318942475931755
1158,0.04380394563722968,0.04305734510920654
1159,0.043679186760223414,0.04292590678306536
1160,0.04355504075122498,0.04279510700909459
1161,0.04343150485834139,0.04266494302035702
1162,0.04330857633591008,0.04253541205489149
1163,0.04318625244459414,0.04240651135582431
1164,0.043064530451474736,0.04227823817147831
1165,0.0429434076301423,0.04215058975548045
1166,0.04282288126078471,0.04202356336686646
1167,0.04270294863027467,0.04189715627018406
1168,0.042583607032254014,0.04177136573559407
1169,0.042464853767217425,0.04164618903896914
1170,0.04234668614259264,0.041521623461991106
1171,0.042229101472819934,0.041397666292245575
1172,0.042112097079429714,0.041274314823315054
1173,0.0419956702911172,0.041151566354869974
1174,0.041879818443816705,0.04102941819275828
1175,0.0417645388807734,0.040907867649092225
1176,0.04164982895261287,0.04078691204233374
1177,0.04153568601741006,0.04066654869737839
1178,0.04142210744075491,0.0405467749456364
1179,0.04130909059581816,0.040427588125113254
1180,0.04119663286341405,0.040308985580487275
1181,0.04108473163206159,0.04019096466318604
1182,0.04097338429804474,0.04007352273146097
1183,0.04086258826547022,0.039956657150459866
1184,0.04075234094632426,0.03984036529229842
1185,0.04064263976052761,0.039724644536129276
1186,0.040533482135989014,0.039609492268209714
1187,0.04042486550865655,0.039494905881967746
1188,0.04031678732256851,0.03938088277806664
1189,0.04020924502990191,0.0392674203644674
1190,0.04010223609101968,0.039154516056490216
1191,0.03999575797451675,0.039042167276873686
1192,0.039889808157264214,0.03893037145583339
1193,0.03978438412445228,0.03881912603111766
1194,0.03967948336963165,0.03870842844806298
1195,0.03957510339475403,0.03859827615964749
1196,0.03947124171021046,0.038488666626542614
1197,0.039367895834868744,0.03837959731716358
1198,0.03926506329610949,0.03827106570771861
1199,0.03916274162986075,0.03816306928225626
1200,0.03906092838063145,0.038055605532712
1201,0.03895962110154358,0.03794867195895239
1202,0.0388588173543627,0.03784226606881875
1203,0.03875851470952783,0.03773638537816952
1204,0.03865871074617952,0.037631027410920254
1205,0.0385594030521872,0.037526189699083404
1206,0.038460589224174516,0.03742186978280633
1207,0.038362266867544945,0.03731806521040769
1208,0.03826443359650453,0.03721477353841336
1209,0.03816708703408464,0.03711199233159043
1210,0.038070224812163204,0.03700971916298002
1211,0.03797384457148454,0.03690795161392884
1212,0.037877943961679005,0.036806687274120745
1213,0.03778252064128055,0.03670592374160462
1214,0.03768757227774333,0.0366056586228236
1215,0.037593096547458085,0.03650588953264121
1216,0.03749909113576643,0.03640661409436809
1217,0.03740555373697515,0.03630782993978591
1218,0.037312482054368504,0.03620953470917164
1219,0.037219873800220196,0.03611172605131953
1220,0.037127726695804074,0.03601440162356264
1221,0.03703603847140398,0.035917559091793415
1222,0.03694480686632285,0.03582119613048269
1223,0.036854029628890325,0.03572531042269831
1224,0.03676370451646998,0.035629899660122144
1225,0.036673829295465664,0.035534961543066096
1226,0.03658440174132623,0.035440493780487914
1227,0.036495419638550256,0.03534649409000483
1228,0.03640688078068968,0.03525296019790748
1229,0.03631878297035221,0.03515988983917184
1230,0.036231124019203295,0.03506728075747077
1231,0.036143901747967375,0.03497513070518493
1232,0.036057113986427566,0.034883437443411346
1233,0.035970758573425576,0.034792198741973354
1234,0.035884833356860255,0.03470141237942768
1235,0.03579933619368544,0.03461107614307181
1236,0.035714264949907266,0.034521187828949786
1237,0.03562961750058022,0.03443174524185765
1238,0.035545391729803213,0.03434274619534811
1239,0.0354615855307144,0.034254188511733806
1240,0.03537819680548558,0.03416607002209078
1241,0.035295223465315634,0.03407838856625978
1242,0.035212663430423494,0.033991141992848264
1243,0.0351305146300406,0.03390432815923068
1244,0.03504877500240232,0.03381794493154818
1245,0.034967442494739,0.03373199018470811
1246,0.03488651506326623,0.03364646180238171
1247,0.03480599067317476,0.03356135767700251
1248,0.03472586729861958,0.03347667570976269
1249,0.034646142922708414,0.03339241381060985
1250,0.034566815537489796,0.03330856989824234
1251,0.034487883143940336,0.03322514190010403
1252,0.034409343751951656,0.03314212775237914
1253,0.03433119538031681,0.0330595253999854
1254,0.03425343605671573,0.032977332796567456
1255,0.0341760638177009,0.03289554790448908
1256,0.03409907670868179,0.032814168694825015
1257,0.03402247278390909,0.032733193147352325
1258,0.033946250106458596,0.03265261925054086
1259,0.03387040674821437,0.032572445001543646
1260,0.03379494078985161,0.03249266840618612
1261,0.03371985032081878,0.0324132874789549
1262,0.03364513343931961,0.032334300242986995
1263,0.03357078825229449,0.03225570473005706
1264,0.03349681287540177,0.032177498980564816
1265,0.03342320543299763,0.032099681043522246
1266,0.03334996405811683,0.032022248976539866
1267,0.03327708689245222,0.03194520084581225
1268,0.03320457208633419,0.03186853472610417
1269,0.03313241779870951,0.03179224870073483
1270,0.03306062219712005,0.031716340861563
1271,0.03298918345768083,0.03164080930897046
1272,0.03291809976505809,0.03156565215184611
1273,0.0328473693124467,0.0314908675075687
1274,0.032776990301547175,0.031416453501989974
1275,0.03270696094254266,0.03134240826941674
1276,0.03263727945407554,0.03126872995259287
1277,0.03256794406322334,0.031195416702681045
1278,0.032498953005474875,0.03112246667924367
1279,0.03243030452470546,0.03104987805022357
1280,0.03236199687315271,0.030977648991924768
1281,0.032294028311390964,0.030905777688992185
1282,0.03222639710830639,0.030834262334391425
1283,0.032159101541071336,0.030763101129388386
1284,0.0320921398951183,0.030692292283527833
1285,0.03202551046411408,0.030621834014612315
1286,0.031959211549933524,0.030551724548680697
1287,0.03189324146263253,0.03048196211998585
1288,0.031827598520421586,0.030412544970972677
1289,0.031762281049638734,0.030343471352255503
1290,0.031697287384722196,0.03027473952259513
1291,0.03163261586818284,0.030206347748875838
1292,0.031568264850576594,0.030138294306081947
1293,0.03150423269047673,0.030070577477274124
1294,0.031440517754445334,0.03000319555356549
1295,0.03137711841700545,0.0299361468340974
1296,0.0313140330606126,0.02986942962601528
1297,0.0312512600756259,0.029803042244443318
1298,0.031188797860279324,0.029736983012460305
1299,0.031126644820653068,0.029671250261074023
1300,0.031064799370644058,0.02960584232919607
1301,0.03100325993193683,0.02954075756361644
1302,0.03094202493397413,0.02947599431897737
1303,0.030881092813927345,0.029411550957747605
1304,0.03082046201666674,0.029347425850196385
1305,0.03076013099473172,0.029283617374366765
1306,0.030700098208300896,0.02922012391604934
1307,0.03064036212516199,0.029156943868755343
1308,0.03058092122068162,0.029094075633689903
1309,0.03052177397777507,0.02903151761972487
1310,0.030462918886875964,0.028969268243371777
1311,0.030404354445905588,0.028907325928754207
1312,0.030346079160242505,0.02884568910758061
1313,0.030288091542691787,0.02878435621911627
1314,0.03023039011345423,0.028723325710155834
1315,0.03017297340009569,0.028662596034995252
1316,0.03011583993751611,0.028602165655403734
1317,0.03005898826791829,0.028542033040595466
1318,0.030002416940777342,0.028482196667201552
1319,0.029946124512809123,0.028422655019241305
1320,0.02989010954793948,0.0283634065880941
1321,0.029834370617272617,0.028304449872470307
1322,0.029778906299060246,0.02824578337838301
1323,0.02972371517867008,0.028187405619118967
1324,0.02966879584855453,0.028129315115209653
1325,0.029614146908219292,0.02807151039440258
1326,0.029559766964192095,0.028013989991631787
1327,0.029505654629991128,0.027956752448989135
1328,0.02945180852609354,0.027899796315694846
1329,0.02939822727990414,0.027843120148068196
1330,0.02934490952572374,0.027786722509498502
1331,0.029291853904717887,0.027730601970415308
1332,0.029239059064884994,0.02767475710825922
1333,0.029186523661025143,0.027619186507452275
1334,0.02913424635470836,0.02756388875936862
1335,0.029082225814243304,0.0275088624623044
1336,0.02903046071464541,0.027454106221448643
1337,0.028978949737605737,0.027399618648853534
1338,0.028927691571459257,0.027345398363404487
1339,0.02887668491115347,0.027291443990790594
1340,0.028825928458216903,0.02723775416347468
1341,0.028775420920727567,0.027184327520663853
1342,0.028725161013281764,0.027131162708279494
1343,0.028675147456962362,0.027078258378927567
1344,0.02862537897930783,0.027025613191868712
1345,0.02857585431428046,0.026973225812988416
1346,0.028526572202235423,0.026921094914767275
1347,0.02847753138988922,0.026869219176251142
1348,0.02842873063028868,0.026817597283021327
1349,0.028380168682779656,0.026766227927164772
1350,0.028331844312975783,0.026715109807244154
1351,0.028283756292727592,0.026664241628268158
1352,0.028235903400091373,0.02661362210166169
1353,0.02818828441929807,0.026563249945236244
1354,0.028140898140722532,0.026513123883159805
1355,0.02809374336085239,0.026463242645927386
1356,0.028046818882257483,0.026413604970331305
1357,0.02800012351355888,0.026364209599431494
1358,0.02795365606939826,0.026315055282525722
1359,0.027907415370407276,0.02626614077512014
1360,0.027861400243176966,0.02621746483889965
1361,0.027815609520227293,0.026169026241698302
1362,0.027770042039976583,0.026120823757469824
1363,0.027724696646711212,0.026072856166258197
1364,0.027679572190555498,0.02602512225416827
1365,0.027634667527441117,0.025977620813336155
1366,0.027589981519077357,0.025930350641900156
1367,0.027545513032920885,0.02588331054397146
1368,0.02750126094214551,0.025836499329604613
1369,0.027457224125612908,0.02578991581476891
1370,0.027413401467842193,0.025743558821318725
1371,0.02736979185898066,0.025697427176964754
1372,0.02732639419477381,0.02565151971524493
1373,0.027283207376535924,0.025605835275495405
1374,0.027240230311120685,0.025560372702822014
1375,0.02719746191089182,0.025515130848071037
1376,0.027154901093693708,0.02547010856780087
1377,0.027112546782822315,0.025425304724252952
1378,0.02707039790699602,0.025380718185323375
